Order_ID,Order_Date,Customer_ID,Product_ID,State,City,Region,Channel,Payment_Method,Customer_Segment,Category,Product_Name,Brand,SKU_Size_g,Quantity,Unit_Price,Unit_Cost,Gross_Sales,Discount_Pct,Discount_Amount,Net_Sales,COGS,Gross_Profit,Net_Profit,Profit_Margin_Pct,Order_Status,Return_Flag,Return_Reason,Delivery_Days,Delivery_Status,Sales_Rep_ID,Distributor_ID,Warehouse_ID,Store_ID,Store_Type,Territory,Promotion_Flag,Promotion_Type,Loyalty_Member,Customer_Age,Customer_Gender,Customer_Rating,Complaint_Flag,Marketing_Source,Inventory_End_Qty,Reorder_Level,Stockout_Flag,Supplier_ID,Forecast_Quantity,Forecast_Error,Competitor_Price_Index,Sales_Target
ORD102112,2025-03-30 00:00:00,CUST104422,PROD1109,Tamil Nadu,Tiruchirappalli,South,Modern Trade,Debit Card,Family,Rusk,Rusk,Britannia,250,11.0,65.52,50.75,720.77,0.95,6.86,713.91,558.29,155.62,62.51,8.76,Delivered,No,Wrong Item,5,On Time,REP020,DIST0298,WH03,STORE00917,Distributor,Urban,No,BOGO,No,36,Male,4.4,No,Instagram,700.0,193,No,SUP0060,8.0,1.0,0.999,102140.25
ORD100100,2025-01-27 00:00:00,CUST104954,PROD1119,Maharashtra,Pune,West,Modern Trade,Credit Card,Health,Biscuits,Bourbon,Britannia,50,28.0,215.11,135.08,6023.08,5.72,344.47,5678.6,3782.36,1896.24,1545.81,27.22,Delivered,No,Wrong Item,8,On Time,REP011,DIST0008,WH14,STORE00971,Supermarket,Metro,No,BOGO,Yes,54,Female,4.9,No,Offline,381.0,34,No,SUP0111,36.0,-1.0,0.968,117392.75
ORD103997,2024-12-09 00:00:00,CUST101725,PROD1134,Punjab,Jalandhar,North,E-commerce,Debit Card,Kids,Biscuits,Jim Jam,Britannia,50,28.0,205.66,152.54,5758.61,13.21,760.81,4997.81,4271.12,726.69,-229.62,-4.59,Delivered,No,Customer Changed Mind,10,Delayed,REP016,DIST0195,WH08,STORE00754,Online,Rural,No,Bundle,Yes,43,Male,3.6,No,Email,474.0,419,No,SUP0066,21.0,7.0,1.046,38240.62
ORD103298,2024-11-14 00:00:00,CUST104323,PROD1131,Rajasthan,Jodhpur,West,Wholesale,UPI,Mass,Biscuits,Bourbon,Britannia,500,22.0,147.07,96.57,3235.58,11.7,378.52,2857.07,2124.53,732.54,163.84,5.73,Delivered,No,Quality Issue,5,On Time,REP073,DIST0125,WH07,STORE01032,Distributor,Semi-Urban,No,Bundle,No,48,Female,4.0,No,Referral,1423.0,388,No,SUP0032,29.0,-3.0,0.984,146101.8
ORD109534,2024-08-16 00:00:00,CUST103621,PROD1082,Telangana,Hyderabad,South,Wholesale,UPI,Mass,Cakes,Fruit Cake,Britannia,200,14.0,121.69,82.99,1703.61,2.97,50.67,1652.94,1161.83,491.11,296.55,17.94,Delivered,No,Damaged,4,Delayed,REP037,DIST0237,WH09,STORE00290,Distributor,Metro,No,Bundle,Yes,49,Female,3.7,No,Email,870.0,38,No,SUP0094,13.0,-4.0,0.95,65910.96
ORD107470,2026-06-03 00:00:00,CUST105316,PROD1195,Haryana,Hydrabad,North,Wholesale,Net Banking,Premium,Biscuits,Good Day,Britannia,50,,63.8,33.06,255.21,5.84,14.9,240.31,132.23,108.07,25.16,10.47,Delivered,No,Quality Issue,7,On Time,REP072,DIST0031,WH11,STORE00058,Supermarket,Urban,No,Display,No,26,Female,3.6,No,Google,1171.0,485,Yes,SUP0107,3.0,-5.0,1.001,133064.73
ORD106339,2023-09-04 00:00:00,CUST102518,PROD1074,Uttar Pradesh,Varanasi,North,Modern Trade,Net Banking,Mass,Biscuits,50-50,Britannia,200,14.0,34.11,18.56,477.58,0.0,0.0,477.58,259.78,217.79,49.78,10.42,Delivered,No,Customer Changed Mind,9,On Time,REP072,DIST0046,WH14,STORE00539,Online,Urban,Yes,Bundle,Yes,42,Female,3.3,No,Instagram,1433.0,131,No,SUP0089,17.0,-7.0,1.154,32207.29
ORD103591,2026-02-22 00:00:00,CUST105950,PROD1018,Andhra Pradesh,Tirupati,South,General Trade,Cash,Mass,Biscuits,Bourbon,Britannia,100,4.0,139.03,100.53,556.13,5.67,31.55,524.58,402.13,122.45,-21.44,-4.09,Delivered,No,Quality Issue,13,On Time,REP022,DIST0151,WH12,STORE01989,Kirana,Semi-Urban,No,Display,No,56,Female,2.9,Yes,Referral,543.0,187,No,SUP0037,5.0,3.0,1.113,72488.41
ORD101526,2024-03-16 00:00:00,CUST100002,PROD1127,Karnataka,Hubballi,South,Modern Trade,UPI,Premium,Biscuits,Good Day,Britannia,200,10.0,25.37,12.51,253.73,17.39,44.13,209.6,125.08,84.52,38.98,18.6,Delivered,No,Customer Changed Mind,1,On Time,REP021,DIST0280,WH06,STORE02265,Distributor,Urban,Yes,BOGO,Yes,24,Male,4.1,No,Instagram,1231.0,155,No,SUP0005,8.0,-5.0,1.071,134458.1
ORD108822,2024-01-11 00:00:00,CUST104521,PROD1099,Karnataka,Mysuru,South,General Trade,Cash,Premium,biscuits ,Tiger,Britannia,500,8.0,186.12,128.32,1488.96,16.87,251.25,1237.71,1026.52,211.19,-40.79,-3.3,Pending,No,Damaged,9,On Time,REP005,DIST0060,WH16,STORE01483,Supermarket,Urban,No,Display,No,64,Female,5.0,No,Facebook,562.0,460,No,SUP0067,8.0,-2.0,1.116,59530.17
ORD100423,2024-08-30 00:00:00,CUST104398,PROD1022,West Bengal,Durgapur,East,General Trade,Cash,Kids,Biscuits,Treat,Britannia,75,23.0,107.0,82.65,2460.95,8.13,200.18,2260.77,1900.9,359.87,96.0,4.25,Delivered,No,Damaged,1,Delayed,REP009,DIST0262,WH28,STORE01822,Distributor,Urban,No,Bundle,Yes,43,Other,2.8,No,Email,1351.0,179,No,SUP0079,28.0,2.0,0.86,141719.44
ORD106054,2023-11-15 00:00:00,CUST103359,PROD1126,Tamil Nadu,Madurai,South,Modern Trade,Net Banking,Kids,Biscuits,Milk Bikis,Britannia,150,18.0,134.65,58.74,2423.76,12.24,296.67,2127.09,1057.24,1069.85,842.85,39.62,Delivered,No,Wrong Item,13,On Time,REP020,DIST0220,WH14,STORE01648,Distributor,Semi-Urban,Yes,Display,No,65,Female,4.7,No,Organic,968.0,71,No,SUP0042,14.0,5.0,1.009,36535.36
ORD100104,2026-01-04 00:00:00,CUST101759,PROD1090,Haryana,Faridabad,North,General Trade,UPI,Family,Cakes,Fruit Cake,Britannia,75,30.0,115.4,50.18,3462.13,8.81,304.96,3157.18,1505.54,1651.63,1308.65,41.45,Delivered,Yes,None,11,On Time,REP050,DIST0217,WH07,STORE01392,Hypermarket,Rural,No,BOGO,Yes,19,Female,5.0,No,Email,942.0,492,No,SUP0024,29.0,4.0,1.141,74230.33
ORD105572,2024-10-15 00:00:00,CUST104684,PROD1102,Delhi,Saket,North,General Trade,Credit Card,Family,Bread,Bread,Britannia,200,15.0,101.09,72.81,1516.31,0.87,13.18,1503.13,1092.09,411.04,227.98,15.17,Delivered,Yes,Damaged,2,On Time,REP033,DIST0061,WH18,STORE00721,Supermarket,Urban,Yes,Price Off,No,18,Female,4.4,No,Facebook,169.0,465,No,SUP0068,16.0,-1.0,1.151,49943.35
ORD108338,2024-10-09 00:00:00,CUST104510,PROD1041,Telangana,Hyderabad,South,E-commerce,Net Banking,Mass,Biscuits,50-50,Britannia,150,30.0,76.11,39.91,2283.34,11.98,273.55,2009.79,1197.29,812.5,566.95,28.21,Delivered,No,Wrong Item,12,On Time,REP029,DIST0177,WH16,STORE01433,Supermarket,Rural,No,Bundle,Yes,59,Male,3.6,No,Facebook,265.0,488,No,SUP0112,36.0,5.0,1.184,36987.95
ORD105888,2023-10-15 00:00:00,CUST101396,PROD1086,Maharashtra,Pune,West,E-commerce,Debit Card,Mass,Snacks,Cheez Bit,Britannia,300,19.0,17.1,10.12,324.84,5.89,19.12,305.72,192.24,113.48,3.06,1.0,Delivered,No,Customer Changed Mind,11,On Time,REP034,DIST0139,WH28,STORE02284,Online,Rural,No,Display,No,49,Female,3.7,Yes,Organic,985.0,118,No,SUP0083,19.0,7.0,1.188,45570.44
ORD100390,2025-09-29 00:00:00,CUST101993,PROD1159,Kerala,Thiruvananthapuram,South,Modern Trade,Net Banking,Mass,Dairy ,NutriChoice,Britannia,75,11.0,128.41,87.55,1412.52,0.0,0.0,1412.52,963.1,449.42,268.4,19.0,Delivered,Yes,Quality Issue,14,On Time,REP038,DIST0078,WH19,STORE00582,Hypermarket,Metro,No,None,Yes,53,Male,4.3,No,Referral,583.0,480,No,SUP0022,9.0,-0.0,1.086,114928.12
ORD100963,2026-06-24 00:00:00,CUST103314,PROD1046,Madhya Pradesh,Jabalpur,Central,General Trade,Net Banking,Kids,Biscuits,Treat,Britannia,50,1.0,141.97,109.04,141.97,14.65,20.8,121.18,109.04,12.14,-15.62,-12.89,Pending,No,Damaged,12,On Time,REP029,DIST0179,WH18,STORE02396,Kirana,Rural,Yes,Display,No,34,Male,4.2,No,Instagram,460.0,426,No,SUP0013,1.0,-1.0,0.968,32485.54
ORD103260,2023-11-02 00:00:00,CUST102370,PROD1142,Odisha,Rourkela,East,General Trade,UPI,Family,Biscuits,Tiger,Britannia,200,25.0,183.64,107.09,4590.93,5.0,229.39,4361.53,2677.22,1684.32,913.6,20.95,Pending,No,Customer Changed Mind,4,Delayed,REP008,DIST0270,WH23,STORE01481,Hypermarket,Urban,No,Price Off,No,49,Female,3.8,No,Google,511.0,471,No,SUP0012,33.0,3.0,1.069,21563.57
ORD108128,2025-05-06 00:00:00,CUST103828,PROD1014,Delhi,Saket,North,General Trade,Cash,Family,Biscuits,Good Day,Britannia,50,29.0,69.75,47.04,2022.7,0.0,0.0,2022.7,1364.17,658.53,343.63,16.99,Delivered,No,Wrong Item,14,On Time,REP079,DIST0161,WH07,STORE01222,Supermarket,Metro,No,None,No,46,Female,4.0,No,Facebook,505.0,352,No,SUP0018,,5.0,0.995,145365.53
ORD101070,2026-05-11 00:00:00,CUST100864,PROD1039,Andhra Pradesh,Guntur,South,Modern Trade,Net Banking,Kids,Snacks,Toastea,Britannia,400,9.0,169.71,79.3,1527.37,10.77,164.48,1362.89,713.7,649.19,448.64,32.92,Delivered,No,Wrong Item,13,On Time,REP066,DIST0133,WH15,STORE02509,Online,Rural,Yes,Display,No,60,Other,4.6,No,Instagram,239.0,400,No,SUP0099,9.0,4.0,1.135,86958.81
ORD106593,2025-07-12 00:00:00,CUST101009,PROD1038,Maharashtra,Mumbai,West,Modern Trade,UPI,Mass,Snacks,Toastea,Britannia,500,16.0,175.19,121.0,2802.99,5.52,154.76,2648.23,1936.03,712.2,387.31,14.63,Returned,No,Damaged,5,On Time,REP020,DIST0215,WH04,STORE02157,Hypermarket,Metro,No,Display,No,33,Male,3.8,No,Offline,589.0,489,No,SUP0059,12.0,0.0,1.004,83156.92
ORD106241,2025-12-01 00:00:00,CUST102033,PROD1045,Andhra Pradesh,Tirupati,South,E-commerce,Credit Card,Mass,Biscuits,Marie Gold,Britannia,300,3.0,148.82,78.8,446.46,8.24,36.8,409.67,236.4,173.26,99.16,24.2,Delivered,No,Quality Issue,5,Delayed,REP044,DIST0035,WH29,STORE00647,Online,Semi-Urban,Yes,Bundle,Yes,29,Male,3.6,No,Google,964.0,297,No,SUP0125,3.0,2.0,0.993,41226.41
ORD103747,2026-05-23 00:00:00,CUST105145,PROD1165,Punjab,Jalandhar,North,General Trade,Cash,Premium,Biscuits,Little Hearts,Britannia,100,3.0,80.93,55.33,242.78,4.34,10.53,232.25,165.99,66.26,-19.79,-8.52,Cancelled,No,Customer Changed Mind,1,On Time,REP069,DIST0287,WH17,STORE01373,Hypermarket,Metro,No,Display,Yes,22,Male,5.0,No,Offline,423.0,349,No,SUP0133,3.0,2.0,1.194,52082.63
ORD105468,2023-11-10 00:00:00,CUST103450,PROD1118,Telangana,Karimnagar,South,Modern Trade,Credit Card,Kids,Biscuits,Treat,Britannia,150,0.0,203.55,144.5,3256.85,0.0,0.0,3256.85,2311.96,944.89,350.42,10.76,Delivered,No,Customer Changed Mind,6,On Time,REP067,DIST0153,WH25,STORE02335,Hypermarket,Rural,No,Display,No,31,Male,3.6,No,Offline,692.0,25,No,SUP0074,16.0,-1.0,0.879,40528.49
ORD103745,2025-07-04 00:00:00,CUST104925,PROD1133,Rajasthan,Udaipur,West,General Trade,Credit Card,Premium,Snacks,Toastea,Britannia,50,28.0,159.66,84.64,4470.58,2.32,103.5,4367.08,2370.03,1997.05,1728.37,39.58,Delivered,No,Damaged,6,On Time,REP039,DIST0280,WH15,STORE02973,Supermarket,Urban,Yes,Bundle,No,29,Male,4.9,No,Google,1305.0,111,No,SUP0147,33.0,2.0,0.865,124698.71
ORD106008,2026-06-09 00:00:00,CUST104633,PROD1011,Delhi,Dwarka,North,Modern Trade,Net Banking,Family,Biscuits,Tiger,Britannia,100,27.0,199.91,145.18,5397.58,8.86,478.14,4919.44,3919.92,999.53,103.69,2.11,Pending,No,Damaged,9,On Time,REP074,DIST0154,WH15,STORE00965,Supermarket,Metro,No,Display,No,32,Male,3.6,No,Referral,104.0,238,No,SUP0061,27.0,3.0,1.175,52698.45
ORD109845,2025-10-30 00:00:00,CUST102135,PROD1199,Andhra Pradesh,Visakhapatnam,South,General Trade,Debit Card,Kids,Rusk,Rusk,Britannia,50,10.0,179.81,106.12,1798.13,7.46,134.1,1664.03,1061.22,602.81,336.78,20.24,Delivered,No,None,2,On Time,REP072,DIST0209,WH09,STORE00879,Online,Urban,Yes,None,Yes,61,Male,4.1,No,Email,930.0,468,Yes,SUP0090,12.0,-2.0,1.123,145335.2
ORD100153,2024-06-01 00:00:00,CUST100124,PROD1143,Karnataka,Bengaluru,South,Modern Trade,UPI,Premium,Cakes,Fruit Cake,Britannia,200,10.0,55.03,37.54,550.28,0.0,0.0,550.28,375.41,174.87,36.52,6.64,Delivered,No,None,9,On Time,REP008,DIST0136,WH26,STORE02558,Hypermarket,Urban,Yes,Display,No,43,Male,5.0,No,Facebook,400.0,116,Yes,SUP0116,10.0,-3.0,0.901,36283.65
ORD109910,2026-03-12 00:00:00,CUST100175,PROD1184,West Bengl,Madurai,South,Wholesale,Net Banking,Health,Rusk,Rusk,Britannia,250,1.0,189.06,146.59,189.06,24.15,45.65,143.41,146.59,-3.18,-65.24,-45.49,Cancelled,No,None,9,On Time,REP024,DIST0232,WH19,STORE02280,Distributor,Metro,Yes,BOGO,No,27,Female,4.0,No,Organic,942.0,318,No,SUP0007,1.0,-1.0,0.861,92091.99
ORD101457,2024-05-10 00:00:00,CUST102658,PROD1031,Haryana,Faridabad,North,General Trade,UPI,Mass,Bread,Bread,Britannia,250,17.0,144.8,85.74,2461.61,0.0,0.0,2461.61,1457.59,1004.02,571.06,23.2,Pending,No,Customer Changed Mind,2,On Time,REP043,DIST0257,WH13,STORE01212,Online,Metro,Yes,Price Off,Yes,63,Other,3.3,No,Email,580.0,234,No,SUP0104,22.0,2.0,0.944,143071.59
ORD101365,2024-01-22 00:00:00,CUST104890,PROD1008,Gujarat,Rajkot,West,Modern Trade,Debit Card,Family,Biscuits,Treat,Britannia,100,18.0,29.92,22.16,538.62,2.02,10.89,527.73,398.94,128.79,54.31,10.29,Delivered,No,Damaged,4,On Time,REP067,DIST0132,WH15,STORE01162,Kirana,Metro,No,None,Yes,22,Female,3.3,No,Offline,1445.0,172,No,SUP0148,14.0,3.0,0.852,56462.5
ORD100546,2024-08-29 00:00:00,CUST100978,PROD1041,Delhi,Saket,North,General Trade,UPI,Health,Biscuits,Treat,Britannia,50,15.0,196.55,116.85,2948.24,15.92,469.29,2478.96,1752.76,726.19,595.74,24.03,Delivered,No,Customer Changed Mind,13,On Time,REP053,DIST0015,WH20,STORE00229,Hypermarket,Urban,No,None,No,52,Male,3.1,No,Offline,190.0,53,Yes,SUP0037,17.0,-2.0,0.884,134322.58
ORD101782,2025-07-06 00:00:00,CUST105226,PROD1151,Andhra Pradesh,Guntur,South,E-commerce,Cash,Family,Biscuits,Marie Gold,Britannia,400,25.0,145.63,105.66,3640.71,6.0,218.49,3422.22,2641.54,780.68,156.25,4.57,Delivered,No,None,6,On Time,REP001,DIST0018,WH27,STORE01416,Kirana,Semi-Urban,No,Display,Yes,69,Female,4.2,No,Referral,1134.0,200,No,SUP0047,31.0,-1.0,1.028,14583.28
ORD109749,2025-04-12 00:00:00,CUST100538,PROD1125,Punjab,Ludhiana,North,General Trade,Credit Card,Family,Biscuits,NutriChoice,Britannia,400,13.0,133.26,56.8,1732.35,11.16,193.27,1539.08,738.44,800.64,563.78,36.63,Delivered,No,Customer Changed Mind,10,Early,REP013,DIST0134,WH23,STORE01738,Hypermarket,Urban,No,None,No,65,Female,4.4,No,Instagram,119.0,435,Yes,SUP0051,16.0,6.0,1.199,51680.26
ORD108488,2024-12-29 00:00:00,CUST105896,PROD1106,Odisha,Cuttack,East,Modern Trade,UPI,Family,Snacks,Toastea,Britannia,400,17.0,113.3,76.28,1926.18,0.0,0.0,1926.18,1296.68,629.5,437.64,22.72,Delivered,No,Customer Changed Mind,6,On Time,REP020,DIST0164,WH29,STORE00263,Online,Rural,No,Bundle,No,20,Male,4.9,No,Referral,1129.0,435,No,SUP0079,16.0,1.0,1.002,102881.04
ORD105696,2025-03-28 00:00:00,CUST103251,PROD1160,Maharashtra,Nashik,West,General Trade,Debit Card,Health,Biscuits,Good Day,Britannia,250,3.0,52.43,28.73,157.3,12.26,19.29,138.01,86.2,51.81,-20.14,-14.59,Delivered,No,None,12,Delayed,REP070,DIST0296,WH28,STORE01016,Supermarket,Semi-Urban,No,Bundle,No,26,Female,4.9,No,Organic,869.0,354,No,SUP0053,4.0,-5.0,0.997,104655.65
ORD103625,2025-11-28 00:00:00,CUST100251,PROD1057,Maharashtra,Nashik,West,General Trade,UPI,Health,Biscuits,Marie Gold,Britannia,300,4.0,120.98,52.72,483.93,20.51,99.24,384.69,210.86,173.83,107.69,27.99,Cancelled,No,Quality Issue,8,On Time,REP025,DIST0214,WH20,STORE00708,Supermarket,Rural,Yes,Display,No,41,Male,3.7,No,Organic,1225.0,53,No,SUP0130,5.0,2.0,0.903,26996.7
ORD106661,2025-08-24 00:00:00,CUST105120,PROD1073,Rajasthan,Kota,West,Modern Trade,Credit Card,Family,Biscuits,Tiger,Britannia,250,10.0,103.42,69.47,1034.2,3.16,32.65,1001.55,694.7,306.85,218.34,21.8,Delivered,No,Damaged,9,Delayed,REP021,DIST0292,WH19,STORE01910,Online,Urban,No,None,No,47,Male,2.4,No,Organic,1086.0,221,No,SUP0058,12.0,-3.0,0.868,56306.72
ORD100603,2024-11-20 00:00:00,CUST102513,PROD1022,Telangana,Nizamabad,South,General Trade,Cash,Family,Biscuits,Good Day,Britannia,300,10.0,161.41,95.29,1614.1,2.7,43.56,1570.53,952.88,617.65,317.73,20.23,Delivered,No,Damaged,1,Delayed,REP037,DIST0290,WH26,STORE01610,Supermarket,Urban,No,None,No,60,Male,4.3,No,Google,1351.0,350,No,SUP0005,10.0,6.0,1.021,116659.88
ORD104976,2023-11-29 00:00:00,CUST103467,PROD1002,Karnataka,Bengaluru,South,E-commerce,Credit Card,Family,Biscuits,50-50,Britannia,75,1.0,141.01,68.26,141.01,8.04,11.33,129.68,68.26,61.42,6.55,5.05,Delivered,No,None,4,Delayed,REP018,DIST0122,WH08,STORE02919,Kirana,Semi-Urban,No,Bundle,Yes,30,Female,5.0,No,Email,787.0,427,No,SUP0145,1.0,-6.0,1.122,90537.2
ORD106171,2025-01-26 00:00:00,CUST100245,PROD1045,Delhi,Saket,North,General Trade,Net Banking,Premium,Biscuits,Jim Jam,Britannia,500,5.0,213.26,134.67,1066.28,0.0,0.0,1066.28,673.36,392.92,208.59,19.56,Returned,No,Quality Issue,14,On Time,REP057,DIST0227,WH19,STORE00700,Kirana,Rural,Yes,Display,Yes,27,Other,4.0,No,Email,1264.0,51,No,SUP0117,4.0,-2.0,1.137,16828.01
ORD101613,2026-02-26 00:00:00,CUST101591,PROD1120,Karnataka,Mysuru,South,E-commerce,Debit Card,Family,Snacks,Toastea,Britannia,300,20.0,66.93,35.76,1338.59,11.02,147.51,1191.07,715.21,475.87,201.08,16.88,Delivered,No,Quality Issue,13,On Time,REP037,DIST0022,WH08,STORE02059,Hypermarket,Rural,No,Display,No,27,Female,4.9,No,Facebook,350.0,142,No,SUP0016,22.0,-3.0,1.121,95264.71
ORD101661,2025-01-03 00:00:00,CUST102925,PROD1062,Kerala,Kochi,South,Modern Trade,UPI,Premium,Biscuits,Bourbon,Britannia,400,3.0,28.78,15.17,86.33,0.0,0.0,86.33,45.5,40.83,3.3,3.82,Delivered,No,Customer Changed Mind,3,Delayed,REP002,DIST0178,WH08,STORE00082,Supermarket,Rural,No,Price Off,No,26,Female,4.4,Yes,Referral,1500.0,447,No,SUP0143,3.0,-1.0,1.006,101946.03
ORD103935,2025-09-16 00:00:00,CUST103988,PROD1098,Tamil Nadu,Chennai,South,Wholesale,Net Banking,Kids,Biscuits,Little Hearts,Britannia,100,27.0,153.03,91.93,4131.88,5.34,220.82,3911.06,2482.18,1428.88,1012.5,25.89,Delivered,No,Wrong Item,4,On Time,REP072,DIST0052,WH28,STORE02986,Supermarket,Semi-Urban,No,None,No,61,Male,4.5,No,Facebook,115.0,23,No,SUP0133,23.0,-1.0,0.99,67812.94
ORD108818,2023-10-03 00:00:00,CUST104618,PROD1101,Uttar Pradesh,Varanasi,North,General Trade,Cash,Health,Biscuits,Good Day,Britannia,300,16.0,41.54,28.61,664.67,11.69,77.67,587.0,457.77,129.22,75.9,12.93,Delivered,No,Quality Issue,11,On Time,REP057,DIST0122,WH23,STORE01461,Supermarket,Metro,No,Display,No,50,Male,3.8,No,Email,956.0,119,Yes,SUP0071,21.0,-0.0,1.048,106139.09
ORD100551,2026-01-17 00:00:00,CUST102824,PROD1169,Tamil Nadu,Tiruchirappalli,South,General Trade,Cash,Premium,Biscuits,Milk Bikis,Britannia,75,12.0,100.54,61.55,1206.49,15.89,191.73,1014.76,738.64,276.12,138.01,13.6,Delivered,No,Customer Changed Mind,8,On Time,REP028,DIST0068,WH20,STORE00516,Hypermarket,Urban,No,Bundle,No,42,Female,5.0,No,Organic,860.0,333,No,SUP0025,16.0,-1.0,0.938,57081.72
ORD106203,2025-11-12 00:00:00,CUST105871,PROD1026,Tamil Nadu,Madurai,South,General Trade,Cash,Kids,Biscuits,NutriChoice,Britannia,75,12.0,158.16,113.71,1897.93,2.86,54.29,1843.65,1364.53,479.12,212.62,11.53,Delivered,No,None,2,Delayed,REP005,DIST0055,WH01,STORE01268,Distributor,Semi-Urban,No,BOGO,No,42,Male,5.0,No,Organic,,209,No,SUP0054,10.0,-9.0,0.906,35370.23
ORD101334,2024-08-16 00:00:00,CUST105184,PROD1046,Delhi,New Delhi,North,General Trade,Cash,Family,Rusk,Rusk,Britannia,100,6.0,174.69,105.4,1048.16,16.07,168.39,879.76,632.38,247.38,10.3,1.17,Pending,No,Customer Changed Mind,3,Delayed,REP015,DIST0123,WH03,STORE00679,Kirana,Rural,Yes,BOGO,No,47,Male,4.5,No,Email,839.0,232,No,SUP0088,7.0,-2.0,1.102,145261.72
ORD100612,2025-11-07 00:00:00,CUST105907,PROD1120,Karnataka,Mysuru,South,General Trade,Net Banking,Kids,Bread,Bread,Britannia,50,20.0,179.68,109.08,3593.64,16.4,589.43,3004.21,2181.56,822.65,225.36,7.5,Delivered,No,Customer Changed Mind,4,On Time,REP013,DIST0151,WH17,STORE01867,Distributor,Metro,No,Display,Yes,66,Male,4.2,No,Organic,785.0,474,No,SUP0063,25.0,6.0,1.06,75485.23
ORD108565,2025-02-09 00:00:00,CUST102358,PROD1049,Gujarat,Ahmedabad,West,Modern Trade,Debit Card,Family,Biscuits,Bourbon,Britannia,250,24.0,153.71,74.0,3689.12,0.0,0.0,3689.12,1775.91,1913.21,1724.94,46.76,Delivered,No,Quality Issue,14,On Time,REP026,DIST0059,WH16,STORE01923,Distributor,Urban,No,Bundle,No,52,Male,3.6,No,Offline,32.0,126,No,SUP0061,31.0,-0.0,1.194,108711.0
ORD103048,2024-11-28 00:00:00,CUST101760,PROD1091,Punjab,Jalandhar,North,E-commerce,Debit Card,Kids,Cakes,Fruit Cake,Britannia,200,14.0,38.0,26.04,531.95,7.19,38.26,493.69,364.6,129.09,35.33,7.16,Delivered,No,Wrong Item,8,On Time,REP019,DIST0150,WH16,STORE01588,Distributor,Urban,No,Bundle,No,56,Male,4.7,No,Offline,395.0,335,No,SUP0056,12.0,-5.0,1.015,68691.49
ORD107430,2026-01-20 00:00:00,CUST102052,PROD1194,Tamil Nadu,Madurai,South,General Trade,Debit Card,Mass,Biscuits,NutriChoice,Britannia,400,11.0,35.47,26.1,390.22,4.07,15.9,374.33,287.12,87.21,-33.58,-8.97,Delivered,No,Wrong Item,12,On Time,REP047,DIST0280,WH01,STORE01641,Online,Semi-Urban,No,Display,Yes,40,Male,4.4,No,Instagram,1265.0,411,No,SUP0009,12.0,-3.0,0.956,57701.34
ORD103291,2024-04-23 00:00:00,CUST102744,PROD1131,Tamil Nadu,Coimbatore,South,General Trade,Credit Card,Mass,Biscuits,Treat,Britannia,200,14.0,54.19,27.39,758.65,18.79,142.57,616.07,383.46,232.62,81.25,13.19,Returned,No,Damaged,4,On Time,REP023,DIST0071,WH21,STORE00831,Online,Urban,Yes,BOGO,Yes,35,Female,5.0,No,Organic,781.0,31,No,SUP0039,12.0,-1.0,1.093,16546.58
ORD102639,2025-07-31 00:00:00,CUST104077,PROD1077,Kerala,Thrissur,South,General Trade,Credit Card,Premium,Biscuits,NutriChoice,Britannia,500,6.0,81.52,57.47,489.1,0.0,0.0,489.1,344.84,144.26,60.27,12.32,Delivered,No,Wrong Item,5,On Time,REP012,DIST0167,WH19,STORE02730,Kirana,Urban,Yes,Price Off,Yes,37,Female,3.8,No,Organic,1342.0,189,No,SUP0054,7.0,2.0,1.143,80621.6
ORD100449,2024-02-04 00:00:00,CUST102994,PROD1023,Maharashtra,Mumbai,West,General Trade,UPI,Mass,Biscuits,Little Hearts,Britannia,500,23.0,104.44,45.56,2402.21,10.64,255.62,2146.59,1047.94,1098.65,913.26,42.54,Delivered,No,Damaged,6,On Time,REP024,DIST0235,WH09,STORE02196,Online,Semi-Urban,No,Price Off,Yes,18,Male,5.0,No,Facebook,872.0,161,No,SUP0068,20.0,1.0,1.108,57556.47
ORD106799,2025-09-24 00:00:00,CUST102882,PROD1177,Haryana,Ambala,North,Wholesale,Cash,Kids,Snacks,Toastea,Britannia,100,24.0,167.86,100.44,4028.54,3.74,150.73,3877.81,2410.58,1467.23,855.15,22.05,Delivered,No,Customer Changed Mind,10,On Time,REP012,DIST0276,WH30,STORE02496,Online,Semi-Urban,Yes,Bundle,No,51,Male,4.4,No,Offline,828.0,457,No,SUP0080,30.0,10.0,0.99,99708.47
ORD105661,2026-08-11 00:00:00,CUST103743,PROD1198,Delhi,New Delhi,North,General Trade,UPI,Premium,Biscuits,Tiger,Britannia,300,11.0,,36.5,893.79,6.69,59.78,834.01,401.52,432.49,368.95,44.24,Returned,No,Damaged,3,Early,REP027,DIST0140,WH22,STORE01632,Kirana,Rural,Yes,Display,No,23,Female,3.5,No,Organic,315.0,441,No,SUP0049,9.0,4.0,1.131,122573.03
ORD103312,2025-05-09 00:00:00,CUST101617,PROD1180,West Bengal,Kolkata,East,General Trade,Debit Card,Health,Biscuits,NutriChoice,Britannia,400,29.0,87.0,64.9,2522.95,11.86,299.2,2223.75,1882.02,341.72,72.19,3.25,Returned,No,None,3,On Time,REP001,DIST0273,WH02,STORE00332,Distributor,Metro,No,None,No,31,Other,3.2,No,Organic,1467.0,227,No,SUP0060,39.0,7.0,0.992,62337.93
